impression_id,campaign_id,channel,platform,timestamp,device_type,country,cost_micros
7dd2d397-698f-4a2a-b0e4-52a6026166a4,C050,Meta_Ads,meta,2025-07-27 10:15:34,desktop,DE,267907
82316f1f-e82e-42ec-8b5c-df9a6ded0409,C001,Email,email,2025-09-10 13:15:16,mobile,UK,125624
f7eab1bd-e659-403c-8d3d-e4bc6680c06c,C009,LinkedIn_Ads,linkedin,2024-10-19 00:03:00,mobile,FR,163302
8339f301-3e82-43cf-942b-3617ece6c81b,C028,Google_Ads,google,2025-06-11 12:42:29,desktop,UK,99306
bbc3fbe2-690e-4709-924b-ca98194a2928,C028,Meta_Ads,meta,2025-03-18 16:13:57,desktop,PT,359037
d3c7b3f7-e572-497a-aade-d6c9fc243263,C031,Google_Ads,google,2025-02-09 11:30:43,desktop,FR,90743
a30cdb3c-8e14-4f2b-bf37-d5058f5072ef,C026,SEO,organic,2026-03-14 16:09:09,mobile,PT,427696
3fae0799-fc04-4695-9307-6e2a2f78660a,C006,TikTok_Ads,tiktok,2024-06-06 12:39:21,tablet,PT,426291
c1f12a74-1263-4e55-867e-c33bafcb4e74,C001,Meta_Ads,meta,2025-05-10 14:08:35,mobile,IT,270798
3781f1c3-70f9-4630-b528-5eb955cb60a3,C025,SEO,organic,2025-12-07 08:08:56,mobile,PT,347788
d88446d3-c3a4-4f45-8320-b51ebc3492ed,C043,LinkedIn_Ads,linkedin,2025-10-18 06:20:27,mobile,DE,227812
39fde42e-b5db-48bc-adcc-36ed8d3bf5ac,C017,SEO,organic,2024-06-29 03:14:35,tablet,PT,268224
e8689f1a-cbe9-402a-be40-4789555b325b,C024,LinkedIn_Ads,linkedin,2025-06-04 12:04:22,tablet,DE,63548
479f6abd-31cb-4550-932d-baaaea699cf3,C012,LinkedIn_Ads,linkedin,2025-08-18 16:51:56,tablet,ES,83846
65d422c4-2410-45fd-90d3-d9ee82a980b4,C001,TikTok_Ads,tiktok,2025-02-04 12:50:36,mobile,IT,431159
aa9c8cb0-28c3-49cc-b202-b62fb3639c2e,C040,SEO,organic,2025-12-07 19:13:58,desktop,ES,248669
62959bf1-fb01-41b4-a7ca-3d79d4c014b0,C019,Google_Ads,google,2024-07-07 19:45:58,desktop,PT,197468
275ed853-b074-4f44-9744-0f6de290d615,C004,Email,email,2025-07-27 16:22:06,desktop,PT,181927
c3b8ba72-a3f0-41ee-a75b-d3aa09875284,C044,TikTok_Ads,tiktok,2024-02-06 13:16:29,tablet,DE,98705
8d875e9d-85eb-468e-9472-1a87f044f49c,C019,TikTok_Ads,tiktok,2025-10-09 21:07:57,mobile,PT,175200
a8997a48-e009-4f38-beef-0ce31a8dea91,C020,SEO,organic,2024-02-25 07:49:34,tablet,ES,192298
685a8166-ad6c-47ef-b0c5-9f09617839dd,C047,Google_Ads,google,2025-09-07 11:56:59,mobile,FR,49064
0af12147-232a-4dc4-9a8a-07c9ecdca8d2,C035,Google_Ads,google,2024-07-14 19:39:25,tablet,FR,336832
d712a8f2-5314-424e-947d-a3b09ba20054,C032,LinkedIn_Ads,linkedin,2025-03-02 17:25:04,desktop,PT,366230
0c04e237-c81d-4ae9-8137-0d4c79cf8f92,C040,Meta_Ads,meta,2025-12-13 03:07:13,mobile,ES,176226
40cdd805-efdb-4e06-8c92-db76577e7322,C024,Google_Ads,google,2024-08-15 23:15:11,tablet,UK,339398
12a4959d-79cb-4d57-8bbc-09504e46835a,C007,LinkedIn_Ads,linkedin,2026-03-07 08:18:59,tablet,ES,182090
3d10f2fc-1b9e-4fc2-b207-d817953b5f4e,C041,SEO,organic,2025-04-14 02:51:11,desktop,PT,16735
74943e8a-92ba-43e5-9b26-054b1c98c058,C012,SEO,organic,2025-02-03 00:21:37,tablet,UK,394380
5c6d703c-a1c8-41a9-ba6f-e705dbaeec95,C006,LinkedIn_Ads,linkedin,2024-06-29 20:39:16,mobile,IT,141826
5a7e3dd1-01fa-4c27-8ef0-4de1a7c6f1b9,C020,Email,email,2026-03-09 12:47:03,tablet,FR,368990
920ae9b9-9e50-47ea-b507-4eae53097445,C004,TikTok_Ads,tiktok,2026-01-04 15:40:33,mobile,PT,149067
75fa328b-b519-4f2a-b23d-d406d306c83a,C048,SEO,organic,2024-10-15 11:54:00,desktop,IT,357027
3465dad1-2fb4-41c1-bec9-958e89218b49,C003,Email,email,2025-09-11 07:31:06,mobile,UK,154376
10f29f69-9dc4-4497-a449-f3304673731e,C018,Google_Ads,google,2025-09-24 12:52:29,mobile,ES,415019
754216de-0435-4399-a6b0-530333f6fd49,C027,SEO,organic,2024-07-20 14:03:44,desktop,DE,247452
4a853209-b94a-406f-982d-13408872b938,C039,SEO,organic,2025-05-09 05:50:31,mobile,FR,122872
f103fa31-0a94-41a3-ae6a-89a6300fd01d,C002,SEO,organic,2025-05-19 06:17:40,mobile,ES,325542
a29b08d3-468b-496c-a3ed-be48c0138b11,C019,SEO,organic,2025-12-16 14:03:31,tablet,PT,337803
1ce0d820-47fe-4d9e-ab2e-624ed61720f9,C039,TikTok_Ads,tiktok,2025-08-27 08:26:39,desktop,IT,11588
1e1b5527-ef78-4e29-9dc7-3b435eb34987,C022,TikTok_Ads,tiktok,2025-05-11 13:08:51,desktop,PT,84575
9053d94a-40f2-4163-91b1-c5c026394ed6,C030,SEO,organic,2026-02-14 03:07:23,mobile,IT,370809
4df8b819-6a9f-442b-9ee6-4e8d28ae18ab,C011,SEO,organic,2025-08-28 22:32:15,desktop,PT,21916
c9918e01-4905-42f5-b130-67741b389f64,C043,Email,email,2024-05-02 02:44:16,tablet,PT,299296
feed3a25-3f5d-4ea4-a666-c674fd7ec4ce,C023,Google_Ads,google,2024-11-18 10:04:10,tablet,IT,198562
5d825ae6-8505-4615-bb44-6261ef4e28f2,C020,TikTok_Ads,tiktok,2025-05-04 20:39:21,desktop,UK,250041
5607ae24-e61b-440c-810d-7be3162fc2d8,C002,Meta_Ads,meta,2024-09-16 00:18:19,tablet,DE,301166
6883a688-e8af-4284-8574-87e494513c3c,C028,LinkedIn_Ads,linkedin,2024-02-06 08:43:34,desktop,IT,395097
57249f4c-b33f-4df0-925f-f087c9c66d1b,C032,Meta_Ads,meta,2025-08-05 23:36:50,tablet,FR,203405
eb4c5506-cc1b-479d-8e11-40f8aef2122b,C039,Google_Ads,google,2024-05-30 15:40:11,desktop,FR,115784
dd80ef2e-bb22-4623-83b5-03f587cded31,C008,Email,email,2025-03-25 11:42:42,mobile,FR,407063
439a8e35-4d1e-4841-99e2-2614eb14aa0b,C050,SEO,organic,2025-09-15 02:42:26,tablet,PT,189562
d0c7cb9a-08e9-4208-b8b3-80ec57f039a9,C049,Meta_Ads,meta,2025-10-11 14:52:48,tablet,DE,172459
0b4fce0f-b60a-4b7c-8a01-b9f19a5e4005,C050,TikTok_Ads,tiktok,2024-06-13 02:29:56,tablet,UK,336938
ce3af2f9-ddff-4ed5-8235-a699dfce945e,C049,SEO,organic,2025-05-08 15:30:51,tablet,IT,284187
91d49fea-9daf-499f-88c4-cf9311ac5402,C026,Meta_Ads,meta,2025-09-19 12:56:34,desktop,PT,155094
3d204e3f-4d56-465d-bb5b-8bb682352bbb,C029,Meta_Ads,meta,2024-10-02 22:24:02,desktop,DE,6749
b677379c-1c45-4201-ab93-3b8933df2125,C035,TikTok_Ads,tiktok,2025-12-21 19:58:29,tablet,FR,363273
ed00c58b-b953-4758-8028-b2bafab8e1c5,C007,LinkedIn_Ads,linkedin,2025-10-11 11:53:38,desktop,PT,104024
b9ff3cb2-506d-4efd-965e-d7576ee54258,C041,Google_Ads,google,2024-12-14 06:30:23,mobile,IT,330016
0ff8c7a9-09dc-484e-8cbc-919a47a88b7e,C033,Google_Ads,google,2025-09-27 00:14:47,mobile,DE,324717
572652f1-bbfc-450d-9487-246f6ac541b2,C016,Meta_Ads,meta,2026-01-03 02:12:43,tablet,ES,199141
fb3debff-7247-4312-9ff8-402cc5e0fde4,C002,SEO,organic,2025-08-27 19:37:27,tablet,IT,457690
73f1197a-f2d4-4a90-bc73-e35389136648,C013,Meta_Ads,meta,2025-12-12 02:51:41,desktop,UK,463568
11ee182d-41b3-4809-ba96-ffe5d6cac1ff,C016,Meta_Ads,meta,2026-01-03 11:43:55,tablet,FR,174200
0fac2bfa-118d-421d-af5d-54aeeb9369ed,C009,TikTok_Ads,tiktok,2024-04-10 16:23:49,mobile,FR,307829
a62bcd2d-00ec-4de9-af5e-94d9cce9f0fe,C030,LinkedIn_Ads,linkedin,2025-01-15 16:00:47,tablet,IT,237602
f349a558-e295-489e-b861-ab2729ec7e34,C016,Meta_Ads,meta,2025-12-17 18:28:15,tablet,UK,63278
ba31be59-2a0d-4b8f-9085-50ddc1860384,C039,TikTok_Ads,tiktok,2024-09-04 09:53:19,mobile,PT,383560
6b9e5269-f343-4da1-9662-4978e224f31d,C005,Google_Ads,google,2024-02-20 05:04:21,tablet,UK,218042
7601be00-d699-41b0-81de-5acf7032f44a,C034,LinkedIn_Ads,linkedin,2025-08-21 13:36:23,mobile,PT,141330
eb793a3f-8637-42e3-bc5e-108afe005384,C046,Email,email,2024-07-06 22:32:05,tablet,IT,344261
e48185df-79b3-4de8-ab3e-0dd1f63d1b70,C035,SEO,organic,2024-02-06 20:21:01,desktop,PT,438981
2417f0fc-4d12-46e2-8b00-3ea74f9e2c14,C047,Google_Ads,google,2025-03-31 02:27:17,desktop,UK,408052
d8e6d137-0a26-428e-94bc-7be984316af1,C003,TikTok_Ads,tiktok,2025-09-12 11:48:31,tablet,IT,334917
1bc6a263-d060-4003-b687-d73fde4d9c81,C042,LinkedIn_Ads,linkedin,2025-10-27 18:56:19,mobile,ES,81537
5386ee52-7722-4949-a03f-fac0cfe6b1da,C017,Email,email,2024-06-22 15:35:58,tablet,FR,197132
38aaaa79-2b07-4eb2-8e81-c70df5d97a06,C027,SEO,organic,2025-06-11 21:57:11,mobile,FR,422098
761db404-436c-43a3-9120-2ba2d1561ccb,C031,Meta_Ads,meta,2025-02-14 21:33:43,mobile,DE,341611
5a48a2a0-f8fe-4ba8-9436-dcc004144977,C045,Google_Ads,google,2025-12-12 20:30:02,tablet,PT,399528
f212d7bf-0f93-4ecd-b435-b07b35e185a7,C016,TikTok_Ads,tiktok,2025-06-15 23:11:48,desktop,UK,238136
0c2cb9bb-2488-40e4-8b93-01bb942966f8,C022,LinkedIn_Ads,linkedin,2025-02-04 16:01:12,tablet,DE,316651
c27b9f42-d9e1-4547-b4aa-0786bd8f6c65,C003,Meta_Ads,meta,2024-08-17 22:44:01,tablet,DE,18600
d64ce9fe-7f96-4aa8-a68e-329d5e333dcf,C015,TikTok_Ads,tiktok,2025-07-17 11:20:22,tablet,DE,165779
47d04690-2a4c-4336-b55e-60394d5bebbc,C046,Meta_Ads,meta,2025-04-18 09:34:53,desktop,UK,235614
ef124bab-c298-4802-a05e-fb744e664314,C044,TikTok_Ads,tiktok,2024-08-27 21:59:18,tablet,UK,72398
9e65c8be-5eb2-43f8-8285-b4ca3fb33e69,C010,Email,email,2025-03-30 02:57:34,desktop,DE,338846
8c55bdcc-e5e5-4802-a5bb-ed6d71fcc7fb,C015,Google_Ads,google,2024-11-24 19:19:58,tablet,DE,82785
73a8d0a0-99e7-4158-aaee-2661cbabdc47,C038,Google_Ads,google,2025-02-06 23:55:20,desktop,UK,271648
73a38f32-f850-474d-8c06-5c46d54dea59,C048,Email,email,2025-09-22 10:59:04,desktop,IT,476861
c4024a2e-f5fa-4d23-b3c0-a2027b677e24,C011,TikTok_Ads,tiktok,2024-08-30 03:30:37,tablet,IT,169781
fc9d8497-bb77-4d26-8349-1175d8214f84,C034,TikTok_Ads,tiktok,2025-08-10 04:04:07,desktop,UK,93668
1f4e1bd5-368d-4265-9a52-ad7fcff99501,C034,LinkedIn_Ads,linkedin,2024-09-29 10:54:52,desktop,PT,12461
646ef29d-7186-49a0-8faa-509b8cb3cb00,C043,Google_Ads,google,2025-06-15 20:22:00,mobile,DE,113228
3bfa1a68-43e8-4291-9d00-65ba04504b72,C015,Meta_Ads,meta,2025-03-08 08:21:20,tablet,UK,418807
a2175b39-097b-4809-8d42-bd216d1fb301,C008,SEO,organic,2024-11-01 22:32:15,desktop,PT,245816
b8f96fbb-d31d-4d08-9504-e5c916a489d6,C037,SEO,organic,2024-01-19 22:52:41,tablet,IT,475881
37da34fb-ba03-4131-8c0c-a040ff96a33a,C015,SEO,organic,2024-11-10 14:51:54,desktop,UK,22217
d656db6a-669d-41d0-a764-25f29943e65b,C026,SEO,organic,2024-06-02 13:01:22,desktop,IT,40230
f4d1d9b4-ba4d-495b-baa8-5c9dbece92ec,C018,Email,email,2024-05-03 10:00:34,mobile,PT,302115
b57d6de1-1c9e-4e95-bfcd-12d47c1e9bcb,C034,Meta_Ads,meta,2025-01-15 02:47:17,desktop,UK,100779
1d6c1348-9b07-423e-80a1-1e8401c13769,C045,SEO,organic,2025-01-15 17:30:27,mobile,UK,381113
d077f1dc-2851-4de5-8c03-76171efeeb74,C030,Meta_Ads,meta,2024-03-03 11:59:13,tablet,DE,294394
334761a7-dfb1-4150-8a41-5ec509e26a8a,C018,Google_Ads,google,2024-10-22 04:14:29,tablet,ES,480078
42d66270-66c8-44de-8d4f-e7aa766c4cd9,C009,Email,email,2025-04-15 07:44:34,mobile,FR,124320
df8b935a-365b-4435-af00-61b407828c1c,C016,Email,email,2026-01-11 10:22:26,desktop,ES,286507
8a37c0a2-52e1-462d-8834-69e051c7c8d0,C004,TikTok_Ads,tiktok,2024-04-23 11:40:15,mobile,PT,66030
3df6a027-8e9c-42bc-936b-3a98a38c1654,C029,Google_Ads,google,2026-01-09 11:54:04,mobile,ES,289357
6ceee685-57c0-4bb2-8f43-f92384013113,C038,Meta_Ads,meta,2026-01-26 21:16:33,desktop,IT,10034
884827d5-0b9c-416d-80a4-fb7318420d60,C038,LinkedIn_Ads,linkedin,2024-06-22 05:54:44,tablet,PT,412579
4eed331a-d949-4998-8246-ed43f6556b14,C042,Meta_Ads,meta,2025-12-09 18:23:53,mobile,DE,400606
c5d431b4-1be4-4de1-b2cb-4f1d2e256e8f,C027,Email,email,2025-02-24 14:02:17,desktop,UK,97553
04eef3b6-f156-4614-a872-e0db491771e2,C022,Email,email,2026-01-20 17:58:17,tablet,DE,343312
32a188dc-dea4-43e2-a9f1-7a44a5260545,C020,TikTok_Ads,tiktok,2025-01-21 20:12:47,desktop,DE,360384
a05a17bc-feb8-40bc-94d1-ed6a45e13c65,C036,Email,email,2025-04-24 17:02:53,tablet,PT,63442
31ab761d-7cdb-4195-99e3-5eb962c9b5f2,C049,Meta_Ads,meta,2026-01-27 10:18:59,mobile,DE,473381
6e5db199-389e-4ad9-a7f5-e850b33375df,C033,LinkedIn_Ads,linkedin,2026-02-09 04:18:49,mobile,FR,39372
670d40bf-8721-4f86-bdda-9766c3a67948,C049,LinkedIn_Ads,linkedin,2025-04-18 05:50:20,mobile,PT,184532
92c74428-077e-42a6-a868-4b8a788ca50f,C041,SEO,organic,2024-10-10 17:53:49,mobile,ES,404954
1da001a7-d3e1-4431-ad8a-97219e1cf1e8,C015,Meta_Ads,meta,2025-04-22 05:15:31,tablet,DE,172780
23360178-0227-40fe-872d-ba4c452079bd,C050,Email,email,2026-01-03 00:47:56,mobile,UK,162318
132ba497-fec0-4a13-8fba-8c4f250baf8e,C040,Meta_Ads,meta,2024-08-28 03:49:05,desktop,FR,105612
87f5330b-a60f-4432-9874-5c011dcfa500,C050,LinkedIn_Ads,linkedin,2024-09-23 20:19:17,mobile,IT,352388
a9d155ee-f1ec-4f62-b987-046c565a2c97,C011,TikTok_Ads,tiktok,2026-03-13 07:15:32,desktop,UK,317071
b25ea7e0-cdc2-4457-9b0b-76f8080d35da,C027,SEO,organic,2025-02-22 11:19:59,mobile,DE,252454
e337d8c0-f945-4447-a49f-f08015388c3b,C020,TikTok_Ads,tiktok,2024-08-13 05:29:22,desktop,DE,386005
bb89dfb8-ac2b-4fb8-8eca-67215dbe5698,C023,SEO,organic,2025-05-04 20:58:30,desktop,DE,227978
3e7c9e70-838a-44a2-a4a3-672005bc6c53,C037,LinkedIn_Ads,linkedin,2025-10-09 23:29:47,mobile,PT,33997
c4deed70-3e91-4e76-bfd4-78202efe3393,C027,TikTok_Ads,tiktok,2024-08-05 08:58:44,desktop,DE,15212
97e8349d-9d8f-48ab-a955-8235ae8b7fbe,C046,Meta_Ads,meta,2024-11-20 01:30:31,tablet,UK,139180
3d890e31-31e5-4d39-9ef8-dab1d34a16b0,C019,TikTok_Ads,tiktok,2024-02-06 18:49:01,desktop,PT,419669
3d79f65a-1210-4df9-aca1-cf4bdc77e70a,C025,TikTok_Ads,tiktok,2024-11-05 20:06:53,mobile,IT,268687
3de53185-9ad5-43fe-992a-abd093fa26ec,C029,TikTok_Ads,tiktok,2024-06-14 23:04:54,mobile,FR,89105
1e0d8c82-82fd-4c7e-b50a-d3ef8661e51c,C021,SEO,organic,2026-01-15 03:52:01,tablet,IT,251348
daba8ba4-04ec-4291-9b65-ca37879d90e9,C003,SEO,organic,2025-08-28 22:36:11,tablet,UK,260349
0e8d2f14-790e-4f42-812f-f65c566d1b2c,C016,TikTok_Ads,tiktok,2025-08-05 13:43:13,mobile,ES,34420
edae3d76-5cbb-4370-999d-557f80d6029f,C041,TikTok_Ads,tiktok,2025-03-04 19:44:56,tablet,DE,234703
9e87124d-5cae-4dae-977c-f95b44ddacc4,C019,Google_Ads,google,2026-01-02 23:30:09,mobile,UK,43791
72dc9ab1-5fe6-49b7-921a-122650df5f46,C021,SEO,organic,2025-10-04 18:44:19,mobile,FR,314229
9f2b14a4-bf3c-45b9-b77b-a1611f8a0caf,C020,Email,email,2024-11-06 16:19:41,tablet,ES,234775
efd94706-7354-4d52-995f-2391f9dbdaf3,C016,TikTok_Ads,tiktok,2025-02-09 00:18:49,tablet,IT,433505
417ac2d9-7e3a-4be9-9d52-fba68950db15,C019,SEO,organic,2024-02-03 22:41:40,mobile,ES,461510
1101bbfa-e452-4f44-b797-d69903e30f69,C045,SEO,organic,2025-05-02 17:19:23,desktop,PT,396786
5939aaa5-e3e0-46fd-aa11-29edcef04475,C014,Meta_Ads,meta,2025-05-14 01:42:24,desktop,FR,246593
13aa3afa-f442-465b-9f27-4484b10787cb,C024,TikTok_Ads,tiktok,2024-11-05 02:42:18,tablet,UK,140804
c6dfbab6-1dda-40ed-af59-b83fa66a075d,C017,Email,email,2024-02-05 22:39:31,mobile,ES,341718
68f52df6-8896-483d-87ee-359cd903f63d,C027,LinkedIn_Ads,linkedin,2025-09-07 15:25:56,desktop,ES,441036
a55b8103-0f95-4b97-8bfb-fd2b7110ffc9,C034,Google_Ads,google,2026-03-06 18:29:57,desktop,ES,301597
ffe54c35-c28e-402c-bf22-953f1f729757,C028,Google_Ads,google,2026-02-22 06:22:09,desktop,IT,262954
b88038b6-c817-4e76-aebd-d55350ac62d8,C019,Email,email,2025-06-02 11:11:51,tablet,ES,390054
511173cb-68e9-4f65-8798-8994f9514e31,C005,Email,email,2024-05-23 03:21:33,tablet,ES,283796
c5bf18ee-ef90-4b53-a2e9-e4c5e14d9e3b,C011,Email,email,2024-05-16 06:49:15,tablet,PT,324832
4e94fd2d-c1e4-434a-96dc-7531cfc0d223,C042,Meta_Ads,meta,2024-04-23 12:45:09,tablet,PT,433739
7a3637ab-b42d-4776-a7b8-fd0d7d6a9631,C018,LinkedIn_Ads,linkedin,2025-12-02 01:15:28,tablet,FR,346019
6be131ce-d89d-4405-95d6-cd0edf32c95e,C022,Google_Ads,google,2024-10-09 05:17:27,tablet,IT,183158
1bc7ce57-a377-4be6-b1d0-a7640f7c3905,C030,Email,email,2025-11-02 16:56:05,mobile,PT,306328
0e43f8be-48db-4a9c-94f7-9ba6f35daa9d,C019,Google_Ads,google,2025-08-28 18:17:47,mobile,ES,123085
27b4131c-0499-4354-9e1e-119d18c9074c,C021,LinkedIn_Ads,linkedin,2024-08-21 18:51:26,desktop,FR,311381
972a51c0-3983-49a1-a6f9-8899946297fb,C044,TikTok_Ads,tiktok,2025-12-12 02:16:50,tablet,UK,110031
6dd60d7d-aa41-45a5-a8f3-a9bbe9560d34,C050,Email,email,2025-07-04 22:08:07,tablet,IT,85008
6a7ccc22-a978-4ba0-bcf0-84149b90a1f7,C013,Meta_Ads,meta,2024-11-16 05:36:42,desktop,FR,57898
8c8763e4-ffda-4914-9261-7c315c3f6e07,C002,Email,email,2024-03-02 06:53:56,mobile,IT,187724
c8c24a03-cd2c-445e-a14e-73b27ad1ac10,C005,TikTok_Ads,tiktok,2025-05-04 20:35:14,mobile,UK,114475
48b139ba-769f-4032-b800-8044f0962374,C013,TikTok_Ads,tiktok,2024-09-10 15:51:06,desktop,DE,127148
afb638ee-4e8e-4799-96f0-d947178ab9b9,C014,TikTok_Ads,tiktok,2024-02-12 09:41:06,mobile,PT,69545
ccd1ba75-3f34-4b31-816c-0705a239d42f,C025,Google_Ads,google,2025-11-20 15:44:50,tablet,UK,114358
b710b62a-1304-4110-ae59-548e7ed26421,C025,Google_Ads,google,2025-11-25 02:22:23,desktop,PT,109143
c8058410-19fb-4391-9b4f-90fd47bb50f6,C014,LinkedIn_Ads,linkedin,2024-07-12 15:15:48,mobile,FR,270658
4b989ae4-b289-4e1c-b7ce-b434e3c3c442,C038,SEO,organic,2026-03-13 08:22:24,mobile,FR,401679
698bfcb8-9af8-497f-9cab-ead784ed289a,C014,Google_Ads,google,2026-01-29 19:17:01,tablet,IT,192899
2737b4a6-0aee-4d1b-ab29-a42df7d40335,C048,TikTok_Ads,tiktok,2025-10-06 21:05:19,mobile,FR,52600
67eca0d5-397a-4dbf-9f45-817d5487d548,C033,TikTok_Ads,tiktok,2026-01-12 12:20:49,desktop,IT,63716
a1376c74-c06e-44a4-9353-f95250cc1a6e,C030,Google_Ads,google,2024-01-12 06:30:29,desktop,PT,214876
27c9532d-9c66-4d2e-89ed-f4f14fcbe15f,C007,TikTok_Ads,tiktok,2025-07-13 20:24:14,desktop,ES,232619
135b9659-96d7-408b-9ba5-eb7b712d609b,C042,TikTok_Ads,tiktok,2024-12-22 07:07:01,tablet,ES,346014
2a93782c-8d8c-4cea-b9cd-c235d8f3f157,C042,LinkedIn_Ads,linkedin,2026-01-02 05:37:44,mobile,DE,387535
f9ea11e2-52ca-4843-a68d-5abc41a0d72b,C042,TikTok_Ads,tiktok,2024-03-11 11:29:50,mobile,FR,97986
f600d574-b3bc-40c3-a561-21869009c2e3,C037,Google_Ads,google,2024-07-17 18:15:30,tablet,FR,78515
ee43f79f-5ae2-4bd6-a825-c232a93e7044,C045,LinkedIn_Ads,linkedin,2024-03-01 13:40:58,mobile,IT,425678
cfb3f362-ac0b-4c80-9c89-97299e78a2ea,C014,SEO,organic,2025-03-31 06:59:06,desktop,IT,222514
cd60d6fa-0b01-4940-9ea2-56500a891a17,C011,LinkedIn_Ads,linkedin,2024-09-24 20:16:59,mobile,IT,84366
d14b3a5c-eb0e-4afb-8e40-d01f1908c66f,C048,SEO,organic,2024-10-09 03:05:11,desktop,ES,417382
f6d7afa7-2ed4-4802-b08b-81c474f353f2,C011,Google_Ads,google,2026-02-11 22:12:34,mobile,DE,216631
9d74f4ea-16ad-4830-9487-6744d4b51f6d,C041,TikTok_Ads,tiktok,2025-02-15 22:40:37,tablet,DE,19930
a21890bf-6df6-43a8-81af-ee26e2709d53,C002,TikTok_Ads,tiktok,2024-02-14 06:26:27,desktop,ES,390325
a64f9351-d63b-4a4a-bfbd-49e9c47d381d,C010,LinkedIn_Ads,linkedin,2024-03-13 05:37:30,tablet,PT,404770
366f2619-819d-43b9-8af2-05c5215aa728,C039,SEO,organic,2024-09-20 16:22:28,mobile,ES,12832
6d679866-1729-49df-a55e-a099c782d4ea,C023,Meta_Ads,meta,2024-05-23 02:37:40,desktop,ES,63935
6a691e28-82d4-44b0-a87b-d79dcda28378,C031,LinkedIn_Ads,linkedin,2025-10-06 19:11:10,tablet,PT,75467
f1f291ce-4f97-41d5-a069-7d819b8d9140,C039,SEO,organic,2024-01-02 02:54:15,desktop,PT,251146
710e35a1-a6ef-4a47-9b08-962abb4d023b,C017,Meta_Ads,meta,2025-05-16 13:42:24,tablet,IT,196670
8310c57c-1115-4aa2-bb16-559fccf215d0,C040,SEO,organic,2024-05-29 17:59:19,desktop,PT,397544
4ab9da1a-078b-43e7-8e79-3ed29e22ad82,C037,Meta_Ads,meta,2024-07-14 11:23:36,mobile,IT,73056
48eefbd8-cf64-46d9-b986-62d74f710b00,C010,Meta_Ads,meta,2024-05-07 16:13:38,tablet,ES,381055
68369118-764c-429f-bf33-abe9b17e1c20,C026,TikTok_Ads,tiktok,2024-06-12 11:11:31,mobile,FR,136423
f8c0a5cd-256c-4b7f-9155-cd68fa8f4c2b,C012,SEO,organic,2025-04-12 18:07:31,desktop,UK,247299
ca633604-ebea-4e38-b0a1-9403a5b3271e,C043,Email,email,2026-03-18 15:54:28,tablet,IT,468251
d0f0fd44-d6cf-493b-b321-f3532fd5ca11,C018,Meta_Ads,meta,2025-05-24 10:38:20,desktop,DE,351660
74601b9b-9885-4bc5-96a8-d79628846c93,C010,Email,email,2024-02-23 04:00:43,tablet,PT,336287
f218c0fc-f91e-4da4-8356-7a546977c3c7,C004,Meta_Ads,meta,2024-10-09 23:52:55,mobile,FR,337729
4a530531-c59a-412f-adc3-adf78302e389,C003,Meta_Ads,meta,2024-09-08 11:31:04,desktop,DE,11140
3ca002ec-a5cc-4e97-900c-3b68deb387b5,C037,LinkedIn_Ads,linkedin,2026-01-21 15:02:37,desktop,FR,334626
d4e821a4-95b3-4b0e-821f-67a7cdd9c529,C037,LinkedIn_Ads,linkedin,2025-12-03 07:39:46,mobile,PT,330746
e2213b05-c47d-4be8-9795-189383b81945,C017,Email,email,2025-11-14 07:16:52,mobile,UK,151436
204a6108-08f4-4fa7-938c-b954a806b9d9,C042,Email,email,2025-06-08 01:19:56,desktop,FR,138842
c36b402e-9208-4f6e-a0aa-0670add2caa9,C022,LinkedIn_Ads,linkedin,2025-12-09 20:41:37,tablet,ES,355231
a00c7888-5de3-428a-92e5-ddbadd07fca4,C022,Email,email,2025-02-12 08:15:21,mobile,DE,228616
10a45414-6a5c-4864-b774-3c53eae7a368,C042,Google_Ads,google,2024-07-15 02:07:38,mobile,FR,244826
d6ef37d2-06a4-4337-bb16-283d7b395880,C008,Google_Ads,google,2025-04-04 08:59:45,mobile,DE,165972
6883a384-742b-44c9-9529-dc956411ab07,C029,LinkedIn_Ads,linkedin,2024-05-08 21:14:34,tablet,FR,213434
2ede93ee-ca9d-453c-b045-0aa008396fb0,C033,Meta_Ads,meta,2024-08-08 03:16:22,tablet,FR,411801
123baf04-25bc-4ac7-98fd-fa5d269580b4,C002,Meta_Ads,meta,2025-07-03 19:42:32,tablet,IT,413911
e33f4403-11fe-46f6-8a51-34ab9ced19c9,C010,Email,email,2024-03-14 00:06:31,tablet,DE,287830
a2641a62-3909-4b1a-a85a-a0c103ea92ac,C015,SEO,organic,2024-09-16 01:01:11,desktop,FR,57501
5d4184d1-60dd-42f4-bbf1-15d4ad271188,C044,Meta_Ads,meta,2024-12-17 11:29:26,tablet,FR,288546
c8151cbb-61e6-42f5-abf3-40bba858014e,C040,LinkedIn_Ads,linkedin,2024-11-10 02:25:04,desktop,ES,215172
22862c80-9969-44a8-bf12-83c6739ca7ed,C019,LinkedIn_Ads,linkedin,2025-10-16 09:51:55,desktop,PT,173779
da2522c2-52eb-4f81-8654-e77ea8521e09,C009,SEO,organic,2025-04-11 00:33:27,mobile,ES,136768
e4a433dd-f49f-49c6-9966-e6a99cdff9f7,C046,Email,email,2025-04-29 01:29:22,mobile,UK,326450
