click_id,impression_id,campaign_id,channel,platform,timestamp,device_type,country,cost_micros
c2ae3079-60dd-475b-b8ff-2725d60189a1,0e8d90b4-6590-4973-aa84-c2d2d9ae6f93,C023,Google_Ads,google,2024-09-03 15:06:28,desktop,PT,180485
64029fa2-7dcb-4b23-bc97-d9d8a88cb2ec,d187b33e-ff7d-440c-a3ae-ade5607dacd4,C011,LinkedIn_Ads,linkedin,2024-10-16 05:18:22,mobile,PT,429265
7dff0e24-e9f9-4755-b969-28f12a4afc1b,229dba7f-6295-440f-a8e0-2bce67314750,C043,TikTok_Ads,tiktok,2024-03-24 14:22:27,mobile,DE,420688
6cb7d6b5-d510-4a89-b47d-66c07a785de8,b9c9eb5f-9cc3-4042-9c34-4655cb362621,C050,TikTok_Ads,tiktok,2024-01-08 16:50:31,desktop,FR,185728
4bafad0b-64b7-4b6d-b1b5-28aaea16e714,a6de7384-4814-45c3-840c-e532759dab88,C031,SEO,organic,2025-08-07 13:10:36,desktop,UK,132266
348ad09b-0e88-4359-8992-883b91eff94a,c47a1139-b0b2-4274-9a56-f18b46d34ba2,C028,Email,email,2025-09-03 20:42:25,tablet,ES,186858
bfb11c43-4979-47a1-85f0-aece653a44c8,f7eab1bd-e659-403c-8d3d-e4bc6680c06c,C009,LinkedIn_Ads,linkedin,2024-10-19 00:51:53,mobile,FR,163302
96bb67af-0a6a-4201-b6fa-d76b95a25419,bbc3fbe2-690e-4709-924b-ca98194a2928,C028,Meta_Ads,meta,2025-03-18 16:37:12,desktop,PT,359037
6a72b746-96a5-4176-94ab-cf19e336d9ce,d3c7b3f7-e572-497a-aade-d6c9fc243263,C031,Google_Ads,google,2025-02-09 11:54:54,desktop,FR,90743
222f1615-bc40-45d7-a288-75ae28057b63,3781f1c3-70f9-4630-b528-5eb955cb60a3,C025,SEO,organic,2025-12-07 08:10:18,mobile,PT,347788
ed314eb9-064a-4ab0-82a8-f943ad741cc8,65d422c4-2410-45fd-90d3-d9ee82a980b4,C001,TikTok_Ads,tiktok,2025-02-04 13:26:32,mobile,IT,431159
ef2d2ec6-c375-453c-971f-42258e22c1b8,40cdd805-efdb-4e06-8c92-db76577e7322,C024,Google_Ads,google,2024-08-15 23:59:16,tablet,UK,339398
f1b56f13-530e-4323-85f6-df398c7e56a7,74943e8a-92ba-43e5-9b26-054b1c98c058,C012,SEO,organic,2025-02-03 00:23:26,tablet,UK,394380
acf031c3-5000-4a71-8e2d-09c516eefb39,920ae9b9-9e50-47ea-b507-4eae53097445,C004,TikTok_Ads,tiktok,2026-01-04 16:24:50,mobile,PT,149067
06be638b-b5ee-440a-92ca-de9c0140acd0,75fa328b-b519-4f2a-b23d-d406d306c83a,C048,SEO,organic,2024-10-15 11:56:32,desktop,IT,357027
9d5d329f-44ea-4931-be80-6453964def3e,d0c7cb9a-08e9-4208-b8b3-80ec57f039a9,C049,Meta_Ads,meta,2025-10-11 15:16:00,tablet,DE,172459
d1d52d62-052e-4dbc-9622-1cb8d32ecdb4,ce3af2f9-ddff-4ed5-8235-a699dfce945e,C049,SEO,organic,2025-05-08 16:27:37,tablet,IT,284187
557d616c-c8f7-4f74-a5da-01cef21eaac2,b677379c-1c45-4201-ab93-3b8933df2125,C035,TikTok_Ads,tiktok,2025-12-21 20:01:49,tablet,FR,363273
d48384d5-1de2-47a4-8aa9-7b561e001468,b9ff3cb2-506d-4efd-965e-d7576ee54258,C041,Google_Ads,google,2024-12-14 07:16:44,mobile,IT,330016
7efd2a04-3666-45bf-a922-b06c2964df58,0ff8c7a9-09dc-484e-8cbc-919a47a88b7e,C033,Google_Ads,google,2025-09-27 00:56:20,mobile,DE,324717
62c968e9-db20-401e-a2b2-4944eedb305f,11ee182d-41b3-4809-ba96-ffe5d6cac1ff,C016,Meta_Ads,meta,2026-01-03 11:47:34,tablet,FR,174200
4745e8aa-c2aa-4ea0-84fa-a1ec7a0765f9,6b9e5269-f343-4da1-9662-4978e224f31d,C005,Google_Ads,google,2024-02-20 05:41:48,tablet,UK,218042
43e45d7a-e031-4ba1-be3b-b3fc40a3e91b,eb793a3f-8637-42e3-bc5e-108afe005384,C046,Email,email,2024-07-06 22:46:59,tablet,IT,344261
700294c4-c5fd-427d-85c5-8e45f3e12d80,d8e6d137-0a26-428e-94bc-7be984316af1,C003,TikTok_Ads,tiktok,2025-09-12 11:51:28,tablet,IT,334917
c6d1461d-039a-4977-a85e-a00d7b7e164a,761db404-436c-43a3-9120-2ba2d1561ccb,C031,Meta_Ads,meta,2025-02-14 22:02:08,mobile,DE,341611
0b2cbf10-43bc-4510-b577-7d1e946beae2,5a48a2a0-f8fe-4ba8-9436-dcc004144977,C045,Google_Ads,google,2025-12-12 21:12:46,tablet,PT,399528
32446243-ee9a-460f-ab41-30be1495d3c6,73a8d0a0-99e7-4158-aaee-2661cbabdc47,C038,Google_Ads,google,2025-02-07 00:37:48,desktop,UK,271648
2aabb74b-dada-4c79-b4a0-45f173dcd5fd,1f4e1bd5-368d-4265-9a52-ad7fcff99501,C034,LinkedIn_Ads,linkedin,2024-09-29 11:07:38,desktop,PT,12461
13e78834-172e-41eb-9f79-3b4437fbefce,a2175b39-097b-4809-8d42-bd216d1fb301,C008,SEO,organic,2024-11-01 22:56:53,desktop,PT,245816
a4b34ffc-d9df-4d7c-979f-6a709b078adf,37da34fb-ba03-4131-8c0c-a040ff96a33a,C015,SEO,organic,2024-11-10 14:55:11,desktop,UK,22217
8441dc60-8211-42f0-87f9-586b3c1de106,d077f1dc-2851-4de5-8c03-76171efeeb74,C030,Meta_Ads,meta,2024-03-03 12:46:27,tablet,DE,294394
b446f87e-ca20-453c-b863-fa7b1bc766c7,df8b935a-365b-4435-af00-61b407828c1c,C016,Email,email,2026-01-11 11:10:53,desktop,ES,286507
1b960c8b-f34a-4800-952e-07fdefe47f08,a05a17bc-feb8-40bc-94d1-ed6a45e13c65,C036,Email,email,2025-04-24 17:43:12,tablet,PT,63442
f6e489e5-a9aa-4f98-ae59-58e3be352b1a,6e5db199-389e-4ad9-a7f5-e850b33375df,C033,LinkedIn_Ads,linkedin,2026-02-09 05:10:49,mobile,FR,39372
e3a84a9e-5ca8-4384-b727-558317f4df9d,670d40bf-8721-4f86-bdda-9766c3a67948,C049,LinkedIn_Ads,linkedin,2025-04-18 06:24:49,mobile,PT,184532
9429dd06-bfde-4a24-ada0-e26049697358,92c74428-077e-42a6-a868-4b8a788ca50f,C041,SEO,organic,2024-10-10 18:50:27,mobile,ES,404954
21fdcd07-333a-4d26-99ca-323ea22f1660,132ba497-fec0-4a13-8fba-8c4f250baf8e,C040,Meta_Ads,meta,2024-08-28 03:51:32,desktop,FR,105612
5c3c1488-5e82-4b03-858e-6c7a0170fa57,b25ea7e0-cdc2-4457-9b0b-76f8080d35da,C027,SEO,organic,2025-02-22 11:43:59,mobile,DE,252454
9e885084-dd58-41a9-857f-f6ea5eb0d47b,3d79f65a-1210-4df9-aca1-cf4bdc77e70a,C025,TikTok_Ads,tiktok,2024-11-05 20:32:12,mobile,IT,268687
bd8ceec9-7092-4379-ad49-7ea1425c9b1d,3de53185-9ad5-43fe-992a-abd093fa26ec,C029,TikTok_Ads,tiktok,2024-06-14 23:34:20,mobile,FR,89105
d2914ed6-9b40-45b1-a0e4-a09bbe3fad24,4e94fd2d-c1e4-434a-96dc-7531cfc0d223,C042,Meta_Ads,meta,2024-04-23 13:05:18,tablet,PT,433739
1d36df58-0ed4-41ea-9b82-772e90718d8c,6be131ce-d89d-4405-95d6-cd0edf32c95e,C022,Google_Ads,google,2024-10-09 05:38:44,tablet,IT,183158
adf9e68f-01eb-48bb-a84c-ae817e93f412,1bc7ce57-a377-4be6-b1d0-a7640f7c3905,C030,Email,email,2025-11-02 17:50:42,mobile,PT,306328
84982172-f846-4760-8168-55af4cf4f223,972a51c0-3983-49a1-a6f9-8899946297fb,C044,TikTok_Ads,tiktok,2025-12-12 02:22:09,tablet,UK,110031
fa03e639-1235-4a1a-8d4e-99ffd2722863,6dd60d7d-aa41-45a5-a8f3-a9bbe9560d34,C050,Email,email,2025-07-04 22:48:04,tablet,IT,85008
1b022c31-ef65-4512-b4ab-b0d9ed33201c,6a7ccc22-a978-4ba0-bcf0-84149b90a1f7,C013,Meta_Ads,meta,2024-11-16 06:15:53,desktop,FR,57898
936dbcba-6909-4e09-89ae-80d9739ad877,c8c24a03-cd2c-445e-a14e-73b27ad1ac10,C005,TikTok_Ads,tiktok,2025-05-04 21:26:22,mobile,UK,114475
48d48b5b-7d9e-43bd-9ffc-fcd1462aa29e,ccd1ba75-3f34-4b31-816c-0705a239d42f,C025,Google_Ads,google,2025-11-20 16:04:30,tablet,UK,114358
eaaad71b-0c01-42fe-9e97-f8c248bc5331,2737b4a6-0aee-4d1b-ab29-a42df7d40335,C048,TikTok_Ads,tiktok,2025-10-06 21:58:13,mobile,FR,52600
880c7de9-1865-433c-b2d5-4c03ed04f204,a1376c74-c06e-44a4-9353-f95250cc1a6e,C030,Google_Ads,google,2024-01-12 06:35:06,desktop,PT,214876
6c231033-ef50-413c-a2da-c49dd89e1caa,27c9532d-9c66-4d2e-89ed-f4f14fcbe15f,C007,TikTok_Ads,tiktok,2025-07-13 21:21:52,desktop,ES,232619
f62c360d-b274-436a-8e8a-19dfd24963bb,f6d7afa7-2ed4-4802-b08b-81c474f353f2,C011,Google_Ads,google,2026-02-11 22:21:14,mobile,DE,216631
40cea81e-8083-4610-a8ae-af63ca1f9e8e,a21890bf-6df6-43a8-81af-ee26e2709d53,C002,TikTok_Ads,tiktok,2024-02-14 06:44:18,desktop,ES,390325
ad2a9484-20d2-4eae-96af-f1d9a2c15ff0,a64f9351-d63b-4a4a-bfbd-49e9c47d381d,C010,LinkedIn_Ads,linkedin,2024-03-13 05:51:56,tablet,PT,404770
bac29f8e-6805-4d10-8ce4-2f7912cfdaa4,f1f291ce-4f97-41d5-a069-7d819b8d9140,C039,SEO,organic,2024-01-02 03:22:47,desktop,PT,251146
493abb2c-6272-47f6-9dc9-4531219ee640,3ca002ec-a5cc-4e97-900c-3b68deb387b5,C037,LinkedIn_Ads,linkedin,2026-01-21 15:07:07,desktop,FR,334626
65723c11-ad72-4528-adfd-c1526cf21789,6883a384-742b-44c9-9529-dc956411ab07,C029,LinkedIn_Ads,linkedin,2024-05-08 21:41:22,tablet,FR,213434
6d1d52ac-a49c-4752-b963-61eddb62b9f1,22862c80-9969-44a8-bf12-83c6739ca7ed,C019,LinkedIn_Ads,linkedin,2025-10-16 09:55:13,desktop,PT,173779
f464e534-770b-4291-b427-13c739cb0d2c,561fc51b-4b8c-44eb-b10c-6d5a04a29065,C031,Meta_Ads,meta,2025-01-11 16:06:04,desktop,FR,343734
5c095065-80ef-4b8d-a986-15720aafe213,f3730d25-a8bc-4439-ad5e-8c3783337989,C027,LinkedIn_Ads,linkedin,2024-10-27 09:25:09,mobile,DE,41978
507ac750-2eb8-4b9e-a473-5f82d1cab562,170d2dc8-fc82-4196-bff0-83fd269db72e,C048,Email,email,2024-08-23 22:01:56,mobile,PT,79663
3b95d951-e3ba-4d6b-8312-ae881ee767f3,2c24dd83-347b-4714-a0f9-68254fa19108,C027,Google_Ads,google,2025-12-10 08:21:02,desktop,DE,434060
f23e888f-12a7-400e-ab7b-e111288c60cb,3066ab96-ea51-4e39-acae-abdb703b4b08,C050,Meta_Ads,meta,2024-11-21 06:58:07,tablet,IT,344889
6557a79a-d2d4-4484-9e30-bff2dd17c106,985fb58e-8c6b-45a0-b194-df01cbc85e76,C047,Google_Ads,google,2025-09-22 19:56:01,desktop,IT,265672
d88587b2-6672-467b-a089-9b5a16231aaa,e91c7434-168f-4b26-a64f-48c0e36e1376,C041,Meta_Ads,meta,2025-08-17 12:48:38,mobile,DE,453777
7c836152-7b1e-4610-b45d-7e77f91223e9,113e949b-37d6-4482-adb8-54633c8fc0e0,C005,Meta_Ads,meta,2024-05-25 01:30:54,mobile,UK,318508
6b5c90e4-10ba-4697-8298-02147007331a,740f44d4-2ec6-4802-98ea-caae4594ec3d,C043,LinkedIn_Ads,linkedin,2025-02-13 03:50:28,mobile,UK,183343
84c5af36-b8db-4131-9a84-5e213f2d56e1,6dd270b7-b0a6-4ea6-8189-e616f9807de2,C042,Meta_Ads,meta,2024-08-13 20:05:04,mobile,DE,132758
ef5adeef-4cd9-4580-aea9-f32188afd868,da4dbc78-9d9a-4e95-9d08-f1834e84e4a1,C002,Email,email,2026-01-20 18:14:06,desktop,PT,296673
7a44a07b-80e2-4b01-840f-f87682c6d525,c9249df1-7c68-4106-a0a8-138cfbc778e1,C004,LinkedIn_Ads,linkedin,2025-11-11 05:27:59,desktop,IT,233686
0f1dd509-e22a-4d51-ac34-e095d5cac886,ae794d3e-3039-45fb-87bb-03df3375f4ba,C028,SEO,organic,2024-07-26 04:00:22,desktop,FR,351974
8c474900-fb91-4118-8155-e2382251a629,69fa3ea1-8319-4eb1-abc2-5c9ab043f4f4,C029,TikTok_Ads,tiktok,2025-04-18 07:14:57,desktop,FR,303769
c1a83394-0078-4602-9eb9-63468323a24d,c2f690b3-7dc5-484c-929a-12a1de4cf6ec,C026,Email,email,2025-08-24 21:21:33,desktop,PT,370122
95ec8901-8f6b-49c6-a17d-72b1f772d5d5,ca7c1b89-6b2f-4824-80e6-305c76daa65d,C031,Meta_Ads,meta,2025-06-17 07:50:43,mobile,ES,168156
6fb97151-49a3-4adf-97d2-c3408e431af8,da62900e-188e-4e07-b3ac-13d97a49727a,C023,Meta_Ads,meta,2025-10-30 13:44:02,desktop,PT,52571
1da40f1a-61fc-4fc0-8103-e12443323422,cfeef769-9def-4ebc-aaa4-dc6e5c2882a8,C007,Email,email,2025-02-04 10:51:20,mobile,IT,36929
8f366bc5-32f5-4006-86fc-0a1763305dcb,62afdabc-e69b-4137-9d27-da88cab7caf2,C041,Email,email,2026-02-12 22:25:03,mobile,IT,119490
cbfb30fb-d7df-48e5-8a8c-00d0b7305fcf,aa6b48a8-104b-40ad-a2e4-316115cf3993,C029,Google_Ads,google,2024-03-01 06:27:15,tablet,ES,428207
605b180d-4db8-4b3b-b56f-4ed710f92bb8,ae51caaf-40c3-4fab-b20d-db811e835472,C038,Email,email,2024-09-17 00:55:47,mobile,PT,106271
96d2e8db-69f9-4874-bf4b-661591708b70,b9d8d75b-a271-487c-9d95-af80ad7cd9a7,C039,Meta_Ads,meta,2025-06-08 03:45:21,desktop,UK,292299
89c8bba6-73a6-4fcb-ba67-00529c3b8e8f,91dc8c4e-5f97-4f1f-a2c6-009bab4a2898,C022,Meta_Ads,meta,2025-07-22 03:02:26,mobile,FR,433650
df2ece8e-b494-45eb-ba5f-d085381b0bf7,60a26742-46d9-4eda-8644-ee56245e57f0,C019,TikTok_Ads,tiktok,2024-07-29 11:30:34,desktop,FR,158594
efeae475-3cc1-404b-92e8-5f361eb61db8,1bda6710-483d-4afe-9a32-04001d87af5d,C041,LinkedIn_Ads,linkedin,2025-09-19 23:19:40,desktop,PT,48195
085db20b-deca-4476-91ab-f84d1bd1a63b,2ad3eb95-8d46-446e-a799-9fa788b51734,C050,TikTok_Ads,tiktok,2024-03-26 15:19:34,tablet,ES,103607
024ef0cc-d4c6-4b3c-ac92-1dae884d6f54,7c582b1a-169a-4421-96d2-d4936c3ac760,C045,Google_Ads,google,2024-11-29 05:26:46,mobile,PT,102363
b8e68498-de67-4238-806a-2857da766cad,def1a418-def8-44b5-91f8-8acac359c2c7,C045,Google_Ads,google,2025-03-27 05:02:40,mobile,FR,350817
8c57bdc5-5e21-4a3e-b6dd-a7162cf40631,0e9a2e24-065d-42d7-a3f2-0dbf53ce706f,C040,SEO,organic,2025-02-05 02:08:43,desktop,UK,304127
acedc557-d996-4a8f-88ae-61ad78eec1f7,1b99438f-6714-42bb-8efa-9f44b118d601,C018,Meta_Ads,meta,2026-01-28 10:43:27,desktop,IT,10468
48c3d0bb-854b-40e2-b582-6ffbe9994dd0,0c961cf6-5e67-47dc-a4c9-4082883b47bd,C041,SEO,organic,2025-09-06 08:08:59,mobile,UK,407195
38d63f69-495f-44fe-ae30-a08baeb371a0,e7bb767a-7b2c-4ab5-9f5d-8916c7fe29cd,C026,LinkedIn_Ads,linkedin,2024-08-25 20:09:31,desktop,IT,38370
15cae83b-ccf1-49ed-95dd-f5f04f8ac3fb,6edc90fb-b80f-4392-9962-5153186d3e60,C015,LinkedIn_Ads,linkedin,2024-07-13 05:23:35,tablet,DE,114104
2191f86b-2180-425a-8047-69f261cb2057,ff2df5d3-18b5-4ed0-9d19-9cf072773eb4,C047,SEO,organic,2025-07-18 14:02:33,desktop,IT,457166
e9941c09-49a7-48d3-a9a1-b107d1539b90,f2c79be7-4953-4635-9bf7-0b33df5687dc,C049,LinkedIn_Ads,linkedin,2025-08-05 06:17:01,tablet,DE,116942
467ea513-6575-46c3-b12a-07e683c7c0dd,fe8dea2d-30f2-4978-b521-e2d82ab17138,C029,TikTok_Ads,tiktok,2025-10-02 05:22:44,mobile,FR,118863
b696aad6-8480-47d3-9ba3-4d7c0c87ac7b,b76c86ba-d428-4875-b1e6-3784520a7c11,C022,Email,email,2024-08-31 11:25:27,tablet,PT,496321
8427d5f6-a4b6-401c-b2ce-8d23cd11ccfb,ae4f18df-3b40-4198-8304-db6f03c54ec5,C014,LinkedIn_Ads,linkedin,2024-09-24 17:38:53,desktop,UK,361846
6d8ceb5d-5aa1-4922-acc3-ea8145526541,359964b0-d515-4c6d-82c1-de681b39ce55,C048,SEO,organic,2024-02-24 20:46:53,tablet,ES,417594
23da7e88-ffa8-4ae8-b61d-ae3c1a0a35e7,3596e689-eb3a-431b-8383-34a92a1ca129,C040,LinkedIn_Ads,linkedin,2024-09-02 22:04:13,tablet,IT,334610
80e4da3a-8d81-48b5-bb91-d68ec424089a,af6a9c1d-a1fb-4df1-9229-fef5969f85db,C031,SEO,organic,2025-03-12 21:58:39,tablet,FR,64433
c7a54672-3289-418a-9f91-2de40f272ca6,1e8bfb45-edff-49e2-8046-6062dd810c2e,C040,Email,email,2025-10-10 22:31:57,mobile,DE,451301
d5aeb58f-f6a4-4b17-b3e9-a42e9442a070,c5cd1464-e405-4108-9848-4a96432e275f,C022,Google_Ads,google,2025-02-27 20:13:09,tablet,UK,245169
f56f553e-6b1f-4b24-a15b-11ebd6f49976,306b73a0-17e8-479b-86bb-8d608265ec6e,C043,Google_Ads,google,2025-06-01 04:59:14,tablet,ES,73498
9a0f1907-9a1a-40a0-a1e0-75a253c6f6ad,d9de604f-d516-493b-8875-6efae1ae7274,C031,LinkedIn_Ads,linkedin,2025-08-26 09:02:20,mobile,UK,357271
b6a17770-1a92-4cfe-9717-23015b3cbdad,12cfeafb-2b94-4bba-8d77-795163e26023,C013,SEO,organic,2024-05-06 02:11:44,mobile,ES,381572
57b2721c-7be2-4386-b9ee-bd17e834e27d,540845be-455d-46d5-803b-c405265681bc,C006,Google_Ads,google,2025-11-03 14:46:02,tablet,FR,115215
b28aba5b-6904-4c92-8940-346c6596467f,3bd9d4aa-02a1-418a-91af-5c19d133ed5c,C039,SEO,organic,2024-10-16 01:22:49,desktop,DE,388550
eb9e5920-47b2-426c-a3c1-e26fc2d9b39d,7b7e726f-22f5-4fc7-970d-e2b1d733bd53,C049,Google_Ads,google,2024-10-19 08:58:19,mobile,DE,401511
d2a7ef3f-12e1-4da1-90c7-f7b46bb3b6c1,19181ef1-d719-4acd-ad97-93c2d5b18c99,C021,LinkedIn_Ads,linkedin,2025-07-10 07:25:45,tablet,PT,199219
4b58faa7-2604-4f86-b10b-22a76e16408b,96424c10-750d-43ca-aa66-548963ca318b,C032,TikTok_Ads,tiktok,2026-01-29 19:17:26,desktop,IT,395578
c45bcf92-0373-4430-a79b-a055deef6009,64bb680f-c1e1-4289-bd94-1b5385499c12,C013,Meta_Ads,meta,2024-09-21 23:26:04,mobile,UK,190018
0628692b-5975-4806-9bf5-041c14263441,ff184e91-b797-4237-985c-6b2675958bca,C002,LinkedIn_Ads,linkedin,2025-07-28 19:48:59,desktop,FR,114815
c3aff0fe-0385-413f-b320-6a0638a507f2,ebfba229-f8ea-492e-b1c8-d89f0a5539f3,C021,SEO,organic,2024-12-28 15:15:31,desktop,UK,485110
8c69c0d9-fbad-4b78-92bf-4a06f049987a,f8c5ea14-a345-4b9f-b2d5-89a1a23b1d22,C015,SEO,organic,2025-01-03 04:59:04,mobile,PT,300330
8735468c-8027-4cfe-9139-9ab91afb6079,268f99f1-1908-4c37-833a-b5c735f1afee,C030,Email,email,2025-02-17 05:41:10,mobile,PT,209250
48781b83-d8a1-4739-9bb3-8a18f40aa148,925fba60-ade2-4119-b681-6847cb5205be,C050,Google_Ads,google,2026-01-05 23:30:20,mobile,FR,336910
c6505e2c-aef7-4848-8f82-99882f65a88a,b1dfa8f3-47a0-4b49-bd4d-530ce993a1a4,C019,SEO,organic,2024-04-04 02:30:44,tablet,FR,279465
0791fddd-ec67-449d-84a9-92d4fdff1dff,daffee24-e781-4982-a065-fe6dd441a737,C033,TikTok_Ads,tiktok,2025-01-20 14:56:21,desktop,PT,372340
41ceefbc-d41b-4549-bea2-0c0ae8c9ccf7,356d6c73-003a-4be5-b0bb-4573a4ed815b,C002,Google_Ads,google,2024-03-22 11:13:09,desktop,IT,255138
7315f05a-61ed-461f-8916-7d72f6d20524,7cfbd90a-6303-4c7f-9a85-f87fa6c65ab6,C024,Meta_Ads,meta,2025-05-04 19:03:39,tablet,PT,293425
5ba3735d-ad44-4bed-9108-5df7344f2f56,6b89c706-56e8-4b64-8b13-9b5d3f2ec8ab,C006,LinkedIn_Ads,linkedin,2025-06-17 17:33:36,mobile,PT,215008
f3fc474e-5569-4322-b3a2-f5e93e7760c7,fef1eb4f-a161-475d-a40d-bfa5607bd69a,C021,LinkedIn_Ads,linkedin,2025-09-06 21:39:38,mobile,IT,406361
f949e224-ef48-450d-aecb-017c3c589267,19698a95-f844-49d2-b091-a027895bc04a,C027,Email,email,2024-04-15 14:47:05,mobile,FR,314156
1f35e44e-3ebd-440b-93ab-8b09db8ca32b,6861b7ec-ed39-4407-966e-76461cd4486a,C003,Meta_Ads,meta,2024-12-22 12:43:23,tablet,PT,8749
9ea1de48-4f76-44da-a932-bed4fc1ed586,5b1fe89a-8f34-488f-8338-28e8a2e31fde,C022,Meta_Ads,meta,2025-05-23 01:59:14,desktop,PT,67478
e56be377-f7ad-4d22-a638-f4f9110e1363,e6b952dd-292f-483e-947c-69ef099b52d9,C008,Google_Ads,google,2025-08-24 22:11:28,mobile,UK,494204
70efb5ad-21d8-4ec5-97b2-9eb54f2520e8,dfbc1f2b-a426-4cbe-9d2a-1e31b902ab65,C014,Meta_Ads,meta,2025-04-08 21:29:12,tablet,UK,117377
93e48c62-df9f-42de-a587-6157708cfc36,9a37f539-1455-4f7e-b107-ffe66c195f32,C011,Google_Ads,google,2024-03-24 04:26:19,desktop,FR,343570
b18022d8-18f6-4608-95ee-e10e7ceed508,12c90126-cc12-4ab5-9afb-2fbb55492d74,C042,Google_Ads,google,2025-04-07 03:12:58,mobile,ES,163361
3d530f35-0778-4ae1-b567-a7210b16f5f5,7268bbe4-08e6-4dff-a84d-c4f411c45a58,C036,TikTok_Ads,tiktok,2025-02-23 13:34:41,mobile,UK,300295
d3b242d0-85d6-4f59-ac03-da5df139f96f,83e7c05f-b532-48dd-bc3e-64affbcac211,C003,SEO,organic,2024-04-07 22:10:13,desktop,UK,152623
8b94f0dd-878c-4b83-9358-74c9fa22aca9,c9e0aa25-749a-41e4-ab72-d68ab9c073ff,C047,LinkedIn_Ads,linkedin,2024-11-10 21:18:11,desktop,ES,356924
ffa6846d-4e18-497f-8b80-76faf367404e,0c869f55-6663-461a-9830-b8e5840f9445,C001,SEO,organic,2024-03-09 13:13:49,tablet,PT,298047
991fc1cd-1138-4a71-886e-1572c7073a42,6d7e0980-c206-41b7-ad11-e0ff8f4259ed,C024,SEO,organic,2024-08-14 08:38:08,desktop,UK,340184
c00d67de-a181-4644-8a0c-1682b1f424e7,69fb3896-5c1b-42eb-a758-d6a155cd0fdd,C030,TikTok_Ads,tiktok,2025-03-30 07:40:32,mobile,UK,399085
4db8a721-9139-46b7-bcfb-9ca4db423647,f9090384-ca3e-4731-a741-68adceb8d081,C032,SEO,organic,2025-09-25 12:54:24,desktop,PT,50322
d3dddf32-f07a-4ab6-80c3-aeedae0a7ef9,529874b2-45a5-46a3-99dd-5252dd83218d,C006,LinkedIn_Ads,linkedin,2024-06-22 20:00:07,tablet,IT,27008
573e4bfa-d06d-40d1-82bd-f19edaa0fe7c,e8a3df91-3b5f-4aa4-bc07-e9ebf24b6cb5,C005,TikTok_Ads,tiktok,2025-12-04 02:44:23,mobile,PT,192440
9086043b-f221-4f0a-870a-ab51b11f54d5,024d4a3f-4b6e-4f00-8ab4-ab8ef3a36894,C003,SEO,organic,2026-02-02 06:31:16,mobile,PT,172579
5bf3f906-6536-4468-9abe-6e1d2a7fca34,09013b54-2e93-4f02-8906-360e47ca06ab,C036,SEO,organic,2025-12-01 22:51:16,mobile,IT,220276
77bb44b1-cc43-4fd3-87b4-22b60067bde2,a25aa43a-54ea-4e35-8679-c32f903daa2f,C005,Meta_Ads,meta,2026-01-19 00:20:56,desktop,FR,7984
2833bbc2-bff4-491c-8be3-d32db823095f,548d6f97-928a-40c2-910e-cad96a194d42,C002,SEO,organic,2025-07-26 03:13:51,tablet,IT,60746
be786773-7c2a-4f36-903e-63e65bf4f11f,a1043dcb-20ba-4fc5-bdaf-083185c09e9d,C027,LinkedIn_Ads,linkedin,2024-02-22 02:23:08,desktop,PT,297176
9117b55f-8359-4ad8-85ec-7fb6ca942e27,fa8ab0c5-fc5e-48c5-8bb5-fde1f8268aba,C045,LinkedIn_Ads,linkedin,2024-01-18 09:33:13,desktop,ES,272489
e9e08fdd-028f-486c-876d-bffa4a4dfc23,55b26e17-78da-405b-86bd-a2a50687b7c4,C001,Google_Ads,google,2025-02-17 01:40:07,tablet,IT,9643
879c5c63-7b12-4cd6-8baa-358b539f0ab0,e8068ad3-5182-4b69-8271-8db3a5e055d4,C007,Meta_Ads,meta,2025-08-25 12:26:39,tablet,UK,333744
a76c9554-4172-4d31-bc9e-5657c69558e6,4e7ee67f-8c00-45e7-8ab6-c8bf06f58948,C013,SEO,organic,2025-08-03 12:07:33,desktop,PT,322947
110d6106-4aea-459d-b894-2002f9f3777b,eeb28808-1352-4d25-9fbf-6461ecf4a9cf,C033,LinkedIn_Ads,linkedin,2024-09-01 08:29:51,mobile,IT,278289
ac15f889-fad1-452a-a1f0-f561b0934fb0,c7778d59-aef7-4adf-b9af-2febe834942a,C021,TikTok_Ads,tiktok,2025-12-31 00:08:56,tablet,PT,207424
7201f17a-6944-423f-9e7d-2550a2b7cdca,0fa9e7b4-0c68-454a-a1e6-eadcda332909,C049,SEO,organic,2024-08-01 06:01:43,desktop,DE,52703
2b7a659e-5fb1-40ac-9827-321e1d354d6b,542da4ec-31d2-4277-9555-2cbb7a886f70,C016,LinkedIn_Ads,linkedin,2026-01-22 10:15:34,tablet,DE,493890
20c87e30-fe15-408a-86fd-2c81dfc44dbf,63b9bb79-9d38-4a4f-80a9-8825bdc46f03,C039,Google_Ads,google,2026-01-10 00:46:50,desktop,PT,169176
d0338420-f1b1-459d-8343-e94b42240a05,96bc5a74-58bc-42bd-9f91-6d7109182d17,C035,TikTok_Ads,tiktok,2024-07-16 23:08:37,mobile,UK,365041
5fad1d57-553b-4414-a8eb-ebabce6fd8ec,d0519161-e1a2-46d2-974c-0f88b466b33d,C043,TikTok_Ads,tiktok,2025-11-07 02:08:56,tablet,IT,450429
